Year,Month,ppt (mm),tmean (degrees C),PET,spei_1,spei_12,Site,Wat.Bal,spei1_RP,spei12_RP,ppt.anomaly,tmean.anomaly
1975,12,8.35,-2.9,0,-0.10993994573981743,-0.7962036632710839,Niobrara,8.35,-0.24818750362500172,-0.5783260384251835,-35.38577,-11.755208
1976,1,15.65,-5.5,0,1.1682054933015606,-0.797915698949304,Niobrara,15.65,1.1697756118231029,-0.6554819098783721,-28.085770000000004,-14.355208
1976,2,6.68,1.9,4.470679749836439,-1.1618313191707277,-0.8351412561273994,Niobrara,2.209320250163561,-1.0238807877780278,-0.6858092962701797,-37.05577,-6.955207999999999
1976,3,13.73,1.7,4.8903277487464605,-0.7212635600408109,-1.2405391641553187,Niobrara,8.839672251253539,-0.7182170141386628,-1.14394709015705,-30.005770000000002,-7.155207999999999
1976,4,56.82,10,45.6522073049046,-0.2830364017608081,-1.2886255618943623,Niobrara,11.1677926950954,-0.09387198364298883,-1.1708889036761176,13.084229999999998,1.1447920000000007
1976,5,52.72,14.2,79.1257094976495,-0.7561088101865683,-1.2628463972922181,Niobrara,-26.405709497649497,-0.6794849512951614,-1.1187722789200794,8.984229999999997,5.344792
1976,6,27.22,21,128.92690892832235,-1.7102426777364268,-1.7996047035488305,Niobrara,-101.70690892832235,-1.712404960525335,-1.6803575711729886,-16.515770000000003,12.144792
1976,7,73.57,24.6,158.51429929561274,-0.07068082485299265,-1.4865772972485818,Niobrara,-84.94429929561275,-0.09127940058517699,-1.3726561317334653,29.83422999999999,15.744792000000002
1976,8,32.54,23.8,141.0699149670756,-1.2199963465820785,-1.7002525464196474,Niobrara,-108.5299149670756,-1.2006892426239166,-1.6297336140646816,-11.195770000000003,14.944792000000001
1976,9,53.42,17.5,84.0249655716347,0.152784000499877,-1.4346414224914854,Niobrara,-30.604965571634693,0.19879829908601457,-1.3486203573710844,9.68423,8.644792
1976,10,9.66,8.1,30.084457829980902,-0.498623211095569,-1.439962819074702,Niobrara,-20.424457829980902,-0.3006494630710956,-1.2877037305959653,-34.075770000000006,-0.7552079999999997
1976,11,2.21,-0.8,0,-0.5778608275345493,-1.5818611186861018,Niobrara,2.21,-0.5424353495794635,-1.4569930027936222,-41.52577,-9.655208
1976,12,7.29,-3.1,0,-0.26508682959227176,-1.6082015776415304,Niobrara,7.29,-0.4085643527053759,-1.4685824844553794,-36.44577,-11.955207999999999
1977,1,6.85,-10.9,0,-0.0751815115403087,-1.67642484720274,Niobrara,6.85,-0.1045003314796311,-1.6181441593646284,-36.88577,-19.755208
1977,2,36.09,-0.3,0,1.659462025131843,-1.4511158114063025,Niobrara,36.09,1.5075922443136611,-1.361625093588846,-7.645769999999999,-9.155208
1977,3,132.72,1.5,4.203505777403994,2.5931124140283868,-0.48915911262297607,Niobrara,128.516494222596,2.346324874123844,-0.3000312955482639,88.98423,-7.355207999999999
1977,4,77.23,11,51.228490116402234,0.17911984943549902,-0.382308607888558,Niobrara,26.00150988359777,0.3658325652113135,-0.1338612697738315,33.49423,2.1447920000000007
1977,5,154.93,17.7,103.2796128366765,0.9900667607338149,0.3204883885161102,Niobrara,51.6503871633235,1.1591362826701437,0.5137235756042486,111.19423,8.844792
1977,6,90.23,21.8,134.88905274565653,-0.24034965603129607,0.7258173004934727,Niobrara,-44.659052745656524,-0.009911970780458898,0.8899914838362389,46.49423,12.944792000000001
1977,7,90.54,24.1,154.6269567410434,0.42867103135735263,0.8272770063745097,Niobrara,-64.08695674104338,0.4171856405889566,0.9838797002423888,46.804230000000004,15.244792000000002
1977,8,98.93,20.2,115.69439314305552,1.567969686922936,1.4887002856016007,Niobrara,-16.764393143055514,1.6739631349890993,1.594396803818834,55.194230000000005,11.344792
1977,9,72.66,17.4,83.44475072256142,0.6936168301601064,1.6097076158294525,Niobrara,-10.784750722561427,0.7334312920771966,1.682446647749279,28.924229999999994,8.544792
1977,10,60.91,10.1,39.28459476812761,0.9793721441970376,1.7812593781929205,Niobrara,21.625405231872385,1.2340563224160113,1.8338869602033097,17.174229999999994,1.2447920000000003
1977,11,22.85,1.7,3.8730871744134516,0.5569512257899001,1.8602437910704366,Niobrara,18.97691282558655,0.5835584618672189,1.8972188890569102,-20.88577,-7.155207999999999
